rebalance_date,invest_year,select_year,ticker,assigned_weight,n_stocks,turnover,tc_drag_bps
2000-07-03,2000,1999,C,0.05,20,0.0,0.0
2000-07-03,2000,1999,IBM,0.05,20,0.0,0.0
2000-07-03,2000,1999,HD,0.05,20,0.0,0.0
2000-07-03,2000,1999,ORCL,0.05,20,0.0,0.0
2000-07-03,2000,1999,KO,0.05,20,0.0,0.0
2000-07-03,2000,1999,PG,0.05,20,0.0,0.0
2000-07-03,2000,1999,MRK,0.05,20,0.0,0.0
2000-07-03,2000,1999,AIG,0.05,20,0.0,0.0
2000-07-03,2000,1999,JNJ,0.05,20,0.0,0.0
2000-07-03,2000,1999,QCOM,0.05,20,0.0,0.0
2000-07-03,2000,1999,BMY,0.05,20,0.0,0.0
2000-07-03,2000,1999,PFE,0.05,20,0.0,0.0
2000-07-03,2000,1999,T,0.05,20,0.0,0.0
2000-07-03,2000,1999,VZ,0.05,20,0.0,0.0
2001-01-02,2001,2000,XOM,0.05,20,0.314669,0.0
2001-01-02,2001,2000,GE,0.05,20,0.0,0.0
2001-01-02,2001,2000,CSCO,0.05,20,0.0,0.0
2001-01-02,2001,2000,PFE,0.05,20,0.0,0.0
2001-01-02,2001,2000,WMT,0.05,20,0.0,0.0
2001-01-02,2001,2000,MSFT,0.05,20,0.0,0.0
2001-01-02,2001,2000,C,0.05,20,0.0,0.0
2001-01-02,2001,2000,INTC,0.05,20,0.0,0.0
2001-01-02,2001,2000,MRK,0.05,20,0.0,0.0
2001-01-02,2001,2000,AIG,0.05,20,0.0,0.0
2001-01-02,2001,2000,ORCL,0.05,20,0.0,0.0
2001-01-02,2001,2000,KO,0.05,20,0.0,0.0
2001-01-02,2001,2000,JNJ,0.05,20,0.0,0.0
2001-01-02,2001,2000,IBM,0.05,20,0.0,0.0
2001-01-02,2001,2000,BMY,0.05,20,0.0,0.0
2001-01-02,2001,2000,VZ,0.05,20,0.0,0.0
2001-01-02,2001,2000,T,0.05,20,0.0,0.0
2001-01-02,2001,2000,HD,0.05,20,0.0,0.0
2001-01-02,2001,2000,LLY,0.05,20,0.0,0.0
2001-01-02,2001,2000,PG,0.05,20,0.0,0.0
2001-07-02,2001,2000,XOM,0.05,20,0.193951,0.0
2001-07-02,2001,2000,GE,0.05,20,0.0,0.0
2001-07-02,2001,2000,CSCO,0.05,20,0.0,0.0
2001-07-02,2001,2000,PFE,0.05,20,0.0,0.0
2001-07-02,2001,2000,WMT,0.05,20,0.0,0.0
2001-07-02,2001,2000,MSFT,0.05,20,0.0,0.0
2001-07-02,2001,2000,C,0.05,20,0.0,0.0
2001-07-02,2001,2000,INTC,0.05,20,0.0,0.0
2001-07-02,2001,2000,MRK,0.05,20,0.0,0.0
2001-07-02,2001,2000,AIG,0.05,20,0.0,0.0
2001-07-02,2001,2000,ORCL,0.05,20,0.0,0.0
2001-07-02,2001,2000,KO,0.05,20,0.0,0.0
2001-07-02,2001,2000,JNJ,0.05,20,0.0,0.0
2001-07-02,2001,2000,IBM,0.05,20,0.0,0.0
2001-07-02,2001,2000,BMY,0.05,20,0.0,0.0
2001-07-02,2001,2000,VZ,0.05,20,0.0,0.0
2001-07-02,2001,2000,T,0.05,20,0.0,0.0
2001-07-02,2001,2000,HD,0.05,20,0.0,0.0
2001-07-02,2001,2000,LLY,0.05,20,0.0,0.0
2001-07-02,2001,2000,PG,0.05,20,0.0,0.0
2002-01-02,2002,2001,MSFT,0.05,20,0.269043,0.0
2002-01-02,2002,2001,XOM,0.05,20,0.0,0.0
2002-01-02,2002,2001,C,0.05,20,0.0,0.0
2002-01-02,2002,2001,WMT,0.05,20,0.0,0.0
2002-01-02,2002,2001,GE,0.05,20,0.0,0.0
2002-01-02,2002,2001,PFE,0.05,20,0.0,0.0
2002-01-02,2002,2001,INTC,0.05,20,0.0,0.0
2002-01-02,2002,2001,IBM,0.05,20,0.0,0.0
2002-01-02,2002,2001,JNJ,0.05,20,0.0,0.0
2002-01-02,2002,2001,AIG,0.05,20,0.0,0.0
2002-01-02,2002,2001,CSCO,0.05,20,0.0,0.0
2002-01-02,2002,2001,VZ,0.05,20,0.0,0.0
2002-01-02,2002,2001,MRK,0.05,20,0.0,0.0
2002-01-02,2002,2001,HD,0.05,20,0.0,0.0
2002-01-02,2002,2001,KO,0.05,20,0.0,0.0
2002-01-02,2002,2001,PG,0.05,20,0.0,0.0
2002-01-02,2002,2001,BMY,0.05,20,0.0,0.0
2002-01-02,2002,2001,T,0.05,20,0.0,0.0
2002-01-02,2002,2001,BAC,0.05,20,0.0,0.0
2002-01-02,2002,2001,CVX,0.05,20,0.0,0.0
2002-07-01,2002,2001,MSFT,0.05,20,0.165453,0.0
2002-07-01,2002,2001,XOM,0.05,20,0.0,0.0
2002-07-01,2002,2001,C,0.05,20,0.0,0.0
2002-07-01,2002,2001,WMT,0.05,20,0.0,0.0
2002-07-01,2002,2001,GE,0.05,20,0.0,0.0
2002-07-01,2002,2001,PFE,0.05,20,0.0,0.0
2002-07-01,2002,2001,INTC,0.05,20,0.0,0.0
2002-07-01,2002,2001,IBM,0.05,20,0.0,0.0
2002-07-01,2002,2001,JNJ,0.05,20,0.0,0.0
2002-07-01,2002,2001,AIG,0.05,20,0.0,0.0
2002-07-01,2002,2001,CSCO,0.05,20,0.0,0.0
2002-07-01,2002,2001,VZ,0.05,20,0.0,0.0
2002-07-01,2002,2001,MRK,0.05,20,0.0,0.0
2002-07-01,2002,2001,HD,0.05,20,0.0,0.0
2002-07-01,2002,2001,KO,0.05,20,0.0,0.0
2002-07-01,2002,2001,PG,0.05,20,0.0,0.0
2002-07-01,2002,2001,BMY,0.05,20,0.0,0.0
2002-07-01,2002,2001,T,0.05,20,0.0,0.0
2002-07-01,2002,2001,BAC,0.05,20,0.0,0.0
2002-07-01,2002,2001,CVX,0.05,20,0.0,0.0
2003-01-02,2003,2002,MSFT,0.05,20,0.362271,0.0
2003-01-02,2003,2002,XOM,0.05,20,0.0,0.0
2003-01-02,2003,2002,WMT,0.05,20,0.0,0.0
2003-01-02,2003,2002,C,0.05,20,0.0,0.0
2003-01-02,2003,2002,PFE,0.05,20,0.0,0.0
2003-01-02,2003,2002,JNJ,0.05,20,0.0,0.0
2003-01-02,2003,2002,GE,0.05,20,0.0,0.0
2003-01-02,2003,2002,IBM,0.05,20,0.0,0.0
2003-01-02,2003,2002,AIG,0.05,20,0.0,0.0
2003-01-02,2003,2002,MRK,0.05,20,0.0,0.0
2003-01-02,2003,2002,PG,0.05,20,0.0,0.0
2003-01-02,2003,2002,KO,0.05,20,0.0,0.0
2003-01-02,2003,2002,VZ,0.05,20,0.0,0.0
2003-01-02,2003,2002,BAC,0.05,20,0.0,0.0
2003-01-02,2003,2002,INTC,0.05,20,0.0,0.0
2003-01-02,2003,2002,CSCO,0.05,20,0.0,0.0
2003-01-02,2003,2002,WFC,0.05,20,0.0,0.0
2003-01-02,2003,2002,PEP,0.05,20,0.0,0.0
2003-01-02,2003,2002,LLY,0.05,20,0.0,0.0
2003-01-02,2003,2002,CVX,0.05,20,0.0,0.0
2003-07-01,2003,2002,MSFT,0.05,20,0.066295,0.0
2003-07-01,2003,2002,XOM,0.05,20,0.0,0.0
2003-07-01,2003,2002,WMT,0.05,20,0.0,0.0
2003-07-01,2003,2002,C,0.05,20,0.0,0.0
2003-07-01,2003,2002,PFE,0.05,20,0.0,0.0
2003-07-01,2003,2002,JNJ,0.05,20,0.0,0.0
2003-07-01,2003,2002,GE,0.05,20,0.0,0.0
2003-07-01,2003,2002,IBM,0.05,20,0.0,0.0
2003-07-01,2003,2002,AIG,0.05,20,0.0,0.0
2003-07-01,2003,2002,MRK,0.05,20,0.0,0.0
2003-07-01,2003,2002,PG,0.05,20,0.0,0.0
2003-07-01,2003,2002,KO,0.05,20,0.0,0.0
2003-07-01,2003,2002,VZ,0.05,20,0.0,0.0
2003-07-01,2003,2002,BAC,0.05,20,0.0,0.0
2003-07-01,2003,2002,INTC,0.05,20,0.0,0.0
2003-07-01,2003,2002,CSCO,0.05,20,0.0,0.0
2003-07-01,2003,2002,WFC,0.05,20,0.0,0.0
2003-07-01,2003,2002,PEP,0.05,20,0.0,0.0
2003-07-01,2003,2002,LLY,0.05,20,0.0,0.0
2003-07-01,2003,2002,CVX,0.05,20,0.0,0.0
2004-01-02,2004,2003,MSFT,0.05,20,0.286653,0.0
2004-01-02,2004,2003,XOM,0.05,20,0.0,0.0
2004-01-02,2004,2003,PFE,0.05,20,0.0,0.0
2004-01-02,2004,2003,C,0.05,20,0.0,0.0
2004-01-02,2004,2003,WMT,0.05,20,0.0,0.0
2004-01-02,2004,2003,INTC,0.05,20,0.0,0.0
2004-01-02,2004,2003,GE,0.05,20,0.0,0.0
2004-01-02,2004,2003,CSCO,0.05,20,0.0,0.0
2004-01-02,2004,2003,JNJ,0.05,20,0.0,0.0
2004-01-02,2004,2003,IBM,0.05,20,0.0,0.0
2004-01-02,2004,2003,AIG,0.05,20,0.0,0.0
2004-01-02,2004,2003,PG,0.05,20,0.0,0.0
2004-01-02,2004,2003,KO,0.05,20,0.0,0.0
2004-01-02,2004,2003,BAC,0.05,20,0.0,0.0
2004-01-02,2004,2003,WFC,0.05,20,0.0,0.0
2004-01-02,2004,2003,MRK,0.05,20,0.0,0.0
2004-01-02,2004,2003,VZ,0.05,20,0.0,0.0
2004-01-02,2004,2003,CVX,0.05,20,0.0,0.0
2004-01-02,2004,2003,UPS,0.05,20,0.0,0.0
2004-01-02,2004,2003,HD,0.05,20,0.0,0.0
2004-07-01,2004,2003,MSFT,0.05,20,0.048564,0.0
2004-07-01,2004,2003,XOM,0.05,20,0.0,0.0
2004-07-01,2004,2003,PFE,0.05,20,0.0,0.0
2004-07-01,2004,2003,C,0.05,20,0.0,0.0
2004-07-01,2004,2003,WMT,0.05,20,0.0,0.0
2004-07-01,2004,2003,INTC,0.05,20,0.0,0.0
2004-07-01,2004,2003,GE,0.05,20,0.0,0.0
2004-07-01,2004,2003,CSCO,0.05,20,0.0,0.0
2004-07-01,2004,2003,JNJ,0.05,20,0.0,0.0
2004-07-01,2004,2003,IBM,0.05,20,0.0,0.0
2004-07-01,2004,2003,AIG,0.05,20,0.0,0.0
2004-07-01,2004,2003,PG,0.05,20,0.0,0.0
2004-07-01,2004,2003,KO,0.05,20,0.0,0.0
2004-07-01,2004,2003,BAC,0.05,20,0.0,0.0
2004-07-01,2004,2003,WFC,0.05,20,0.0,0.0
2004-07-01,2004,2003,MRK,0.05,20,0.0,0.0
2004-07-01,2004,2003,VZ,0.05,20,0.0,0.0
2004-07-01,2004,2003,CVX,0.05,20,0.0,0.0
2004-07-01,2004,2003,UPS,0.05,20,0.0,0.0
2004-07-01,2004,2003,HD,0.05,20,0.0,0.0
2005-01-03,2005,2004,XOM,0.05,20,0.190288,0.0
2005-01-03,2005,2004,MSFT,0.05,20,0.0,0.0
2005-01-03,2005,2004,C,0.05,20,0.0,0.0
2005-01-03,2005,2004,GE,0.05,20,0.0,0.0
2005-01-03,2005,2004,WMT,0.05,20,0.0,0.0
2005-01-03,2005,2004,BAC,0.05,20,0.0,0.0
2005-01-03,2005,2004,PFE,0.05,20,0.0,0.0
2005-01-03,2005,2004,JNJ,0.05,20,0.0,0.0
2005-01-03,2005,2004,IBM,0.05,20,0.0,0.0
2005-01-03,2005,2004,INTC,0.05,20,0.0,0.0
2005-01-03,2005,2004,AIG,0.05,20,0.0,0.0
2005-01-03,2005,2004,PG,0.05,20,0.0,0.0
2005-01-03,2005,2004,JPM,0.05,20,0.0,0.0
2005-01-03,2005,2004,CSCO,0.05,20,0.0,0.0
2005-01-03,2005,2004,VZ,0.05,20,0.0,0.0
2005-01-03,2005,2004,CVX,0.05,20,0.0,0.0
2005-01-03,2005,2004,WFC,0.05,20,0.0,0.0
2005-01-03,2005,2004,KO,0.05,20,0.0,0.0
2005-01-03,2005,2004,UPS,0.05,20,0.0,0.0
2005-01-03,2005,2004,HD,0.05,20,0.0,0.0
2005-07-01,2005,2004,XOM,0.05,20,0.074234,0.0
2005-07-01,2005,2004,MSFT,0.05,20,0.0,0.0
2005-07-01,2005,2004,C,0.05,20,0.0,0.0
2005-07-01,2005,2004,GE,0.05,20,0.0,0.0
2005-07-01,2005,2004,WMT,0.05,20,0.0,0.0
2005-07-01,2005,2004,BAC,0.05,20,0.0,0.0
2005-07-01,2005,2004,PFE,0.05,20,0.0,0.0
2005-07-01,2005,2004,JNJ,0.05,20,0.0,0.0
2005-07-01,2005,2004,IBM,0.05,20,0.0,0.0
2005-07-01,2005,2004,INTC,0.05,20,0.0,0.0
2005-07-01,2005,2004,AIG,0.05,20,0.0,0.0
2005-07-01,2005,2004,PG,0.05,20,0.0,0.0
2005-07-01,2005,2004,JPM,0.05,20,0.0,0.0
2005-07-01,2005,2004,CSCO,0.05,20,0.0,0.0
2005-07-01,2005,2004,VZ,0.05,20,0.0,0.0
2005-07-01,2005,2004,CVX,0.05,20,0.0,0.0
2005-07-01,2005,2004,WFC,0.05,20,0.0,0.0
2005-07-01,2005,2004,KO,0.05,20,0.0,0.0
2005-07-01,2005,2004,UPS,0.05,20,0.0,0.0
2005-07-01,2005,2004,HD,0.05,20,0.0,0.0
2006-01-03,2006,2005,XOM,0.05,20,0.254382,0.0
2006-01-03,2006,2005,MSFT,0.05,20,0.0,0.0
2006-01-03,2006,2005,C,0.05,20,0.0,0.0
2006-01-03,2006,2005,GE,0.05,20,0.0,0.0
2006-01-03,2006,2005,WMT,0.05,20,0.0,0.0
2006-01-03,2006,2005,BAC,0.05,20,0.0,0.0
2006-01-03,2006,2005,JNJ,0.05,20,0.0,0.0
2006-01-03,2006,2005,PFE,0.05,20,0.0,0.0
2006-01-03,2006,2005,INTC,0.05,20,0.0,0.0
2006-01-03,2006,2005,AIG,0.05,20,0.0,0.0
2006-01-03,2006,2005,JPM,0.05,20,0.0,0.0
2006-01-03,2006,2005,PG,0.05,20,0.0,0.0
2006-01-03,2006,2005,CVX,0.05,20,0.0,0.0
2006-01-03,2006,2005,IBM,0.05,20,0.0,0.0
2006-01-03,2006,2005,CSCO,0.05,20,0.0,0.0
2006-01-03,2006,2005,WFC,0.05,20,0.0,0.0
2006-01-03,2006,2005,PEP,0.05,20,0.0,0.0
2006-01-03,2006,2005,AMGN,0.05,20,0.0,0.0
2006-01-03,2006,2005,KO,0.05,20,0.0,0.0
2006-01-03,2006,2005,HD,0.05,20,0.0,0.0
2006-07-03,2006,2005,XOM,0.05,20,0.084343,0.0
2006-07-03,2006,2005,MSFT,0.05,20,0.0,0.0
2006-07-03,2006,2005,C,0.05,20,0.0,0.0
2006-07-03,2006,2005,GE,0.05,20,0.0,0.0
2006-07-03,2006,2005,WMT,0.05,20,0.0,0.0
2006-07-03,2006,2005,BAC,0.05,20,0.0,0.0
2006-07-03,2006,2005,JNJ,0.05,20,0.0,0.0
2006-07-03,2006,2005,PFE,0.05,20,0.0,0.0
2006-07-03,2006,2005,INTC,0.05,20,0.0,0.0
2006-07-03,2006,2005,AIG,0.05,20,0.0,0.0
2006-07-03,2006,2005,JPM,0.05,20,0.0,0.0
2006-07-03,2006,2005,PG,0.05,20,0.0,0.0
2006-07-03,2006,2005,CVX,0.05,20,0.0,0.0
2006-07-03,2006,2005,IBM,0.05,20,0.0,0.0
2006-07-03,2006,2005,CSCO,0.05,20,0.0,0.0
2006-07-03,2006,2005,WFC,0.05,20,0.0,0.0
2006-07-03,2006,2005,PEP,0.05,20,0.0,0.0
2006-07-03,2006,2005,AMGN,0.05,20,0.0,0.0
2006-07-03,2006,2005,KO,0.05,20,0.0,0.0
2006-07-03,2006,2005,HD,0.05,20,0.0,0.0
2007-01-03,2007,2006,XOM,0.05,20,0.342541,0.0
2007-01-03,2007,2006,MSFT,0.05,20,0.0,0.0
2007-01-03,2007,2006,C,0.05,20,0.0,0.0
2007-01-03,2007,2006,BAC,0.05,20,0.0,0.0
2007-01-03,2007,2006,GE,0.05,20,0.0,0.0
2007-01-03,2007,2006,PG,0.05,20,0.0,0.0
2007-01-03,2007,2006,WMT,0.05,20,0.0,0.0
2007-01-03,2007,2006,JNJ,0.05,20,0.0,0.0
2007-01-03,2007,2006,PFE,0.05,20,0.0,0.0
2007-01-03,2007,2006,JPM,0.05,20,0.0,0.0
2007-01-03,2007,2006,CSCO,0.05,20,0.0,0.0
2007-01-03,2007,2006,CVX,0.05,20,0.0,0.0
2007-01-03,2007,2006,AIG,0.05,20,0.0,0.0
2007-01-03,2007,2006,GOOGL,0.05,20,0.0,0.0
2007-01-03,2007,2006,IBM,0.05,20,0.0,0.0
2007-01-03,2007,2006,WFC,0.05,20,0.0,0.0
2007-01-03,2007,2006,INTC,0.05,20,0.0,0.0
2007-01-03,2007,2006,KO,0.05,20,0.0,0.0
2007-01-03,2007,2006,VZ,0.05,20,0.0,0.0
2007-01-03,2007,2006,T,0.05,20,0.0,0.0
2007-07-02,2007,2006,XOM,0.05,20,0.066525,0.0
2007-07-02,2007,2006,MSFT,0.05,20,0.0,0.0
2007-07-02,2007,2006,C,0.05,20,0.0,0.0
2007-07-02,2007,2006,BAC,0.05,20,0.0,0.0
2007-07-02,2007,2006,GE,0.05,20,0.0,0.0
2007-07-02,2007,2006,PG,0.05,20,0.0,0.0
2007-07-02,2007,2006,WMT,0.05,20,0.0,0.0
2007-07-02,2007,2006,JNJ,0.05,20,0.0,0.0
2007-07-02,2007,2006,PFE,0.05,20,0.0,0.0
2007-07-02,2007,2006,JPM,0.05,20,0.0,0.0
2007-07-02,2007,2006,CSCO,0.05,20,0.0,0.0
2007-07-02,2007,2006,CVX,0.05,20,0.0,0.0
2007-07-02,2007,2006,AIG,0.05,20,0.0,0.0
2007-07-02,2007,2006,GOOGL,0.05,20,0.0,0.0
2007-07-02,2007,2006,IBM,0.05,20,0.0,0.0
2007-07-02,2007,2006,WFC,0.05,20,0.0,0.0
2007-07-02,2007,2006,INTC,0.05,20,0.0,0.0
2007-07-02,2007,2006,KO,0.05,20,0.0,0.0
2007-07-02,2007,2006,VZ,0.05,20,0.0,0.0
2007-07-02,2007,2006,T,0.05,20,0.0,0.0
2008-01-02,2008,2007,XOM,0.05,20,0.210253,0.0
2008-01-02,2008,2007,MSFT,0.05,20,0.0,0.0
2008-01-02,2008,2007,PG,0.05,20,0.0,0.0
2008-01-02,2008,2007,GE,0.05,20,0.0,0.0
2008-01-02,2008,2007,GOOGL,0.05,20,0.0,0.0
2008-01-02,2008,2007,CVX,0.05,20,0.0,0.0
2008-01-02,2008,2007,WMT,0.05,20,0.0,0.0
2008-01-02,2008,2007,T,0.05,20,0.0,0.0
2008-01-02,2008,2007,JNJ,0.05,20,0.0,0.0
2008-01-02,2008,2007,BAC,0.05,20,0.0,0.0
2008-01-02,2008,2007,AAPL,0.05,20,0.0,0.0
2008-01-02,2008,2007,CSCO,0.05,20,0.0,0.0
2008-01-02,2008,2007,C,0.05,20,0.0,0.0
2008-01-02,2008,2007,INTC,0.05,20,0.0,0.0
2008-01-02,2008,2007,JPM,0.05,20,0.0,0.0
2008-01-02,2008,2007,PFE,0.05,20,0.0,0.0
2008-01-02,2008,2007,IBM,0.05,20,0.0,0.0
2008-01-02,2008,2007,KO,0.05,20,0.0,0.0
2008-01-02,2008,2007,VZ,0.05,20,0.0,0.0
2008-01-02,2008,2007,AIG,0.05,20,0.0,0.0
2008-07-01,2008,2007,XOM,0.05,20,0.142842,0.0
2008-07-01,2008,2007,MSFT,0.05,20,0.0,0.0
2008-07-01,2008,2007,PG,0.05,20,0.0,0.0
2008-07-01,2008,2007,GE,0.05,20,0.0,0.0
2008-07-01,2008,2007,GOOGL,0.05,20,0.0,0.0
2008-07-01,2008,2007,CVX,0.05,20,0.0,0.0
2008-07-01,2008,2007,WMT,0.05,20,0.0,0.0
2008-07-01,2008,2007,T,0.05,20,0.0,0.0
2008-07-01,2008,2007,JNJ,0.05,20,0.0,0.0
2008-07-01,2008,2007,BAC,0.05,20,0.0,0.0
2008-07-01,2008,2007,AAPL,0.05,20,0.0,0.0
2008-07-01,2008,2007,CSCO,0.05,20,0.0,0.0
2008-07-01,2008,2007,C,0.05,20,0.0,0.0
2008-07-01,2008,2007,INTC,0.05,20,0.0,0.0
2008-07-01,2008,2007,JPM,0.05,20,0.0,0.0
2008-07-01,2008,2007,PFE,0.05,20,0.0,0.0
2008-07-01,2008,2007,IBM,0.05,20,0.0,0.0
2008-07-01,2008,2007,KO,0.05,20,0.0,0.0
2008-07-01,2008,2007,VZ,0.05,20,0.0,0.0
2008-07-01,2008,2007,AIG,0.05,20,0.0,0.0
2009-01-02,2009,2008,XOM,0.05,20,0.462564,0.0
2009-01-02,2009,2008,WMT,0.05,20,0.0,0.0
2009-01-02,2009,2008,PG,0.05,20,0.0,0.0
2009-01-02,2009,2008,MSFT,0.05,20,0.0,0.0
2009-01-02,2009,2008,JNJ,0.05,20,0.0,0.0
2009-01-02,2009,2008,CVX,0.05,20,0.0,0.0
2009-01-02,2009,2008,T,0.05,20,0.0,0.0
2009-01-02,2009,2008,JPM,0.05,20,0.0,0.0
2009-01-02,2009,2008,PFE,0.05,20,0.0,0.0
2009-01-02,2009,2008,IBM,0.05,20,0.0,0.0
